term_id,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,term_str
1073,-0.0017182405766567983,-0.0015568701063677062,0.0006667075405285285,-0.008801484041869789,-0.014591486378210897,0.014679623611714373,-0.010227148209717884,-0.00618961821994265,0.011857931829295338,0.006642673359345493,crowds
1074,0.0044599526138058235,-0.0014141994960149274,0.0044003786212492855,-0.008791085039549958,0.004810766161059888,-0.002095987563643963,0.0012037555488818247,0.0002277035090068557,0.0027708883635796776,0.003838717189816448,crowing
1075,-0.004859254327949304,-0.005527921760301642,0.014963274295581993,-0.0071982081279269,-0.007190913057576512,0.0068003645572776005,-0.01469436477286616,-0.015180641185300816,0.016409211496969296,-0.020278818471434052,crown
1076,0.0025681242212636144,-0.0034382421574519918,0.013655484223341108,-0.006612476746571757,0.007507125523383588,-0.0002900700442786418,-0.006707737296256388,-0.0008619044655409487,-0.006067201534684903,-0.011532159679191491,crowned
1077,-0.0008070873046291752,-0.0008694095606244491,0.0001959933439247374,0.002164957337655303,0.0033719399764843717,0.005336125411904486,0.017240588926252385,0.004498418728485231,-0.006337739536161807,-0.005344541157444639,crowning
1078,0.0024652246482799994,-0.0013494687988235229,0.00495525886936589,-0.006221731305987395,-0.001809266790542816,0.0004149994793003016,-0.006694533252086818,0.0014104098777424137,0.001437797495679362,0.005170706344480948,crucifix
1079,-0.0010092415312458341,-0.0008498973341339495,-0.0018521462384357356,0.004896716635927753,0.002958303355448572,-0.004198754353789219,0.0006292572070601887,-0.008431702190947408,0.0021298113493169206,-0.010656229151269951,crucifixion
1080,-0.0003994119432353767,-0.0014335653113165686,0.007596354476799494,0.007173017412110354,0.006845722542398792,-3.226814919244228e-05,-0.0017723197107444764,0.004539151083949471,0.0007296742036633232,0.0012952929731822323,crucify
1081,-0.0009173720090854293,-0.00105556490652611,0.0005443721923453072,0.004478022585713387,0.01081367244182636,-0.013400253686778362,0.005644890680438658,0.01104604542212646,4.73641457458464e-05,0.00013223862258309312,cruising
1082,-0.00653168927720865,-0.0010387945330435266,0.022105834478312283,-0.003641988851557677,-0.008164764091884524,-0.007370986038730459,0.06127134638219273,-0.006668406462275036,-0.010472512501715268,0.005096590708553115,crumb
1083,0.0008095223405083992,0.00039249006740486604,-0.006853493982844637,0.006731289109384887,0.002875343980208247,0.001094911186215477,0.014547487031287606,0.004719859013380404,-0.003986467620025899,-0.006643290094758781,crumble
1084,-0.0005489697389521605,0.009536308546116598,-0.0013102159291491751,0.0011943636914604123,0.0010662080803412644,-0.005533158143461242,0.0019436831850448727,0.015691570265582797,-0.005563261580280734,0.004787848286405625,crumbled
1085,0.006295910342827248,-0.001456069373667392,0.006818055891068307,-0.0032574138391651317,-0.0001399406097283789,-0.005022679406321852,-0.0031062565785179475,-0.005450595186545229,-0.004140926079961163,-0.0053656060009814495,crumbs
1086,-0.0006885738025413727,-0.0004630277092827476,-0.004704972777645853,-0.0035329465192537935,0.00118793096294529,-0.0020087529411166945,0.0003554599839506624,0.0025995516462979425,-0.0036658591871117072,-0.0006905848638681281,crystal
1087,-0.001229890301047547,-0.001593463640392654,0.009673335968420405,0.0070020987088969516,-0.0022143384000232933,-0.009169989952579713,-0.011730929798142501,0.01823812857241509,-0.012457014647362716,-0.002259488831483214,cubits
1088,-0.0002467386183881968,-0.0004841513762219768,-0.0037805065923306983,0.005601582266053391,0.016143455476845,-0.006099684651697972,-0.001340752447141847,-0.003403494047833246,0.008172315854865195,0.006269444532341673,culpabler
1089,1.1205512261837114e-05,-0.0004222119871245861,-0.009952475947025703,0.01287641784727562,-0.006558409599811897,-0.002587669848492942,-0.008579989403554802,0.003914046074430393,-0.0038900488716378866,-0.010939182749898123,culprit
1090,-0.0004325377248566189,-0.00040903635787418964,-0.0013906382607450037,0.0040798983432222494,0.003508120173209769,-0.0025442955838026354,-0.012387571458787938,-0.006326818568037393,0.004244627208471934,-0.011169917249934342,cunning
1091,-0.0030107195854126834,-0.004338443687478593,0.014470067739145318,0.002503654741892018,-0.006720751739724865,-0.010235369480561078,-0.004590779603008027,0.00601516379813272,0.016193054408355882,0.0005861774339475957,cup
1092,-0.002501446148452532,-0.0026582124235285365,0.0017688556505027586,-0.006604489619443522,7.648830353136799e-05,0.014382217413513967,-0.0013732559574244603,0.015912240700098758,0.006666699610625516,0.004654524314457276,cups
1093,-0.000722319232919516,-0.0003126343804681116,-0.005631049032692047,-0.0064598828541921754,0.011304229544064365,-0.0030914229440394685,0.004405860161192768,0.0053456023807854055,0.0017116428644028527,0.006291473054558146,cureless
1094,-0.004636534246030492,-0.0012278701076927814,-0.0007283264633470136,0.03778172531340573,-0.015249609388847972,0.004032092559541196,0.027005375628803528,-0.02691017217883562,0.016207140817781615,-0.01678311658069666,curious
1095,-0.000646855810948121,0.010894898415787441,0.0015612606923878574,-0.003541942690963336,0.00911785874671544,0.01029866809939835,-0.002191949133355706,0.0010412176586560204,-0.008802991049213607,-0.012208814517858291,curtain
1096,-0.0024679765309508677,-0.0020916538973097753,0.002251771029328591,-0.010469077826119203,-0.012741688010456003,-0.013789398153618139,-0.021331487767276423,0.029143236054730477,-0.005431013977828627,0.007951674894863456,curtains
1097,-0.0008081950431226216,0.006218689664881597,-0.0038722993151975903,-0.008336135658351673,-0.0015453826614017915,0.004280378134920348,-0.0004297277416154342,-0.0064576932290799334,0.00555134060869704,-0.0010029002985610029,custom
1098,-0.0006536225233929821,-0.0007826667088781927,-0.005462668389888639,0.010036797380977822,0.008987749931996797,-0.00799133906967495,-0.007011636029347299,-0.013958199091321094,0.011062552403174199,0.0020743502192137027,customs
1099,0.0001424255072991152,-0.0007242796868761763,-0.0035926522411878735,-0.00397919659619901,0.002598878489105018,0.00010334220837387268,-0.003844928726608196,0.003646342670181437,-0.007383242104846252,0.0012095993151523116,cut
1100,6.863051844907622e-05,-0.0012755137422420866,0.0008473141061142038,0.012586993581093336,-0.0008311432237077713,0.015027462832553714,-0.0025036269126267273,0.00812186454311087,-0.002243887043265344,-0.006519138514253051,cycle
1101,-0.0008434310106798019,-0.0010437131076668315,0.0049734600604865314,-0.006937162823381329,-0.0010187808242999247,-0.005487089330056379,-0.0010423866118020632,0.00843464274917309,-0.0015943627136011569,-0.004652946867852304,cycles
1102,-0.0009299929870821717,-0.0017954602236310672,0.013169298688489088,0.0013674207501886265,0.011241381453016631,-0.009419108828676451,-0.01243054790275902,0.023624717035148162,0.00016717276814966548,0.0004078115545621409,czar
1103,-0.004133738288679099,-0.00214540819787166,-0.020272724386101584,-0.0012920328089807756,-0.03632423161138058,-0.01572617432655117,0.010814579071402253,-0.02109099728490283,-0.027130083633868755,0.013392585901215955,daffodil
1104,-0.003988481031674289,-0.004329606731379438,0.022557724688542523,-0.0029778388163140034,-0.00867894752862717,-0.017237986045735558,0.010942705259301334,-0.003931551375050809,-0.003998939516748873,0.0005950366722599675,daffodils
1105,0.00032914476756873873,-0.004256672268144541,-0.013410720188605492,0.02157669858149415,-0.00767026248928301,-0.0038444894588059303,-0.018577516287548435,0.02104919389407233,-0.05147948919015596,-0.008848056376894503,daily
1106,-0.0014881780416264015,-0.0019697045111532053,0.0043090963805437095,-0.00041400546141616754,-0.003474506968895743,-0.0036841455899824637,0.00260616661831926,-0.0035730983056223528,0.00461416550481419,0.0019099626466169996,dainty
1107,-0.0064928677426477,-0.004201027164581496,-0.002696102940795193,-0.013528434412140949,-0.014742664012368924,-0.006608498422004528,-0.0089017854395932,-0.024824758533757832,-0.004022871355283609,-0.0171277084456974,daisies
1108,0.005276038903294388,-0.001409759214661518,-0.004174002344173563,0.0021795204944298438,-0.017345919302796466,0.009155737991594115,-0.017797648553598614,-0.010724603472985325,-0.011718913193525433,0.016660208059067132,daisy
1109,-0.0008369803055866097,-0.0010737797622188475,-0.00021647283305626532,-0.00012293172072030118,-0.0033567855651240237,0.00548749332509613,0.006318120484081783,-0.004246599235249833,0.0025206824522021154,-0.0020882822399329237,damask
1110,-0.00012276340792404878,0.000474831304223793,-0.013011944071211208,-0.00528510351897585,0.010232499806507112,0.002886984263423729,-0.0030660570978181755,-0.001665996964445239,0.006373895122370424,0.007122073153580296,dame
1111,-0.00150221675527146,-0.0018320620335933093,0.0010588411710260814,-0.005128698440269945,-0.0015020595106656,-0.003655352898900242,0.0001908661158523458,0.0037854597601466493,0.02546646984719545,-0.008021522196166316,dames
1112,-0.001279285952873785,-0.0001590273311677865,0.0004254040748202069,-0.012656879191946918,-0.00312856060562526,0.002402965345668291,-0.0005685450273025304,0.007689769459381784,-0.010119459527792378,0.005724393346169094,dams
1113,-0.0020626653177032786,-0.000886137642130013,-0.002696445159971985,-0.004009589736137732,0.0047759917373864265,0.018393634170281538,0.007107271027773658,-0.006217169515222207,-0.015992610101671436,0.0029742264149230264,danced
1114,-0.001208122448007569,0.00033997962230898415,-0.0075243745866047495,-0.004858168147971543,-0.004165295497169332,-0.006384847229474199,0.00746502604721531,0.00043530014084966126,-0.00027880962769844816,0.01454724327664584,dancer
1115,-0.0015478829803498443,-0.0011940173286454987,0.004762964717489078,-0.013116486341603058,-0.0009183861125236666,0.01455000142212185,-0.0010439429294542663,0.008883244815789773,0.0014848740456713534,-0.001372506940178823,dandelion
1116,-0.0035958753753842884,-0.002330323601192288,0.00629272978507062,-0.01433504975258188,0.001104416814856805,-0.015515259128254527,0.021586662748962326,-0.0124192916181658,-0.009297357988264822,0.012448741317012783,danger
1117,-0.00017326396268786624,0.0003200462972372688,-0.008408034957928044,-0.0007654311677733754,0.002534982625825312,0.003325308328262486,-0.0021623667520663608,-0.0010963326102262862,-0.005900672782695866,-0.0077301357206565925,dangerous
1118,-0.000874427457398608,-0.0008887240926678837,0.0020369667400112587,-0.00382971121062456,0.0015602660304135053,-0.005545554781965827,0.00031393016153994404,-0.0028059535546640932,-0.004303083453615946,0.0011565233102158725,dante
1119,-0.0018723341363600036,-0.0022162376989416934,0.008770678431176336,0.0016609422321518957,-0.003927665387546625,-0.005226175126025007,0.011074360432740031,-0.008243985622552333,-0.004255353347930167,0.007836883612485602,dapperer
1120,-0.0055664786818013096,-0.0010960226708223164,0.011582473161305862,-0.00295876664239241,-0.0016965554730648672,-0.0002978322246591561,0.004381202851450741,0.0024882264302548297,0.016646115849816744,0.007765506605224159,dare
1121,-0.002302313728123161,-0.0028624069834849086,0.009317680799244303,-0.0005263131794997425,0.007200831843674685,-0.00984045993364557,0.015964556357839922,-0.01006708419170211,-0.00900518187413105,0.017891463374353978,dared
1122,-0.0009257058923602512,-0.0001716194229582251,-0.0021580842934487035,-0.007370422717129668,0.002029406847006355,-0.002558773742246921,-0.0035474510069805646,-0.003182409716259369,0.0001172155594346525,0.005659709994480333,daring
1123,-0.0037684138694753224,-0.005478689215387115,0.02036023849725892,0.01586103537050344,-0.013296195655397157,-0.010032921789073529,0.007678133030550067,-0.009902646363933561,-0.0011974375592583013,0.02335894844144979,dark
1124,-0.0008258726258806124,0.0007033889184727467,-0.01360440145437209,-0.008947965159783028,-0.003171661496632744,-0.002271838464044631,0.009845732734675997,-0.01566360179592163,0.009960318310786172,-0.0011416201214391316,darkness
1125,-0.0006944502149468719,-0.0010696076537920433,0.0011272264428352123,-0.0056221124750673625,0.005342314509435065,0.009661214179534128,-0.008045172377280987,0.0026128488873430667,0.0046677970142080215,-0.005368136899852123,darling
1126,-0.0014202999043431692,-0.001618775361020396,0.0034555573896122844,0.008966155460594727,-0.0004993873062104172,-0.00973610184320575,0.0021936585834922717,-0.004418625122299559,-0.01385198888173486,-0.0045107858483432964,dart
1127,-0.0009830666378157678,-0.004518000387229524,0.01554955215843087,-0.0003174163152970252,0.004210372943331258,-0.020478142452186755,-1.255816003726653e-05,-0.005840864258464613,0.004604750721442447,-0.0075598267824127,date
1128,0.008764800335497053,-0.0014259049443053004,-0.010595023758884882,-0.005967255162683024,-0.0295039972464404,-0.012331245557003653,-0.002210239579744427,-0.004304012807920629,0.017347576124784186,-0.004240052621390436,dateless
1129,-0.0011473677235249596,-0.00031116901834626513,-0.00288768594751236,-0.01070336331956796,0.0022811446827408744,0.00958983762200264,-0.004427210771895662,-0.0054792133418698555,-0.009954390493389318,-0.003761323904622578,dates
1130,-0.0026077597130824844,-0.0018655163888054295,0.012711909002025677,-0.009836914867000227,0.020332548148428962,0.02523819566040192,0.015908824746304756,-0.0062664976610533624,-0.0032888772251101345,0.008320179039497371,david
1131,-0.004744414688909843,-0.002628483258293996,-0.023155328647149257,0.002178378048446668,-0.012484748830701414,-0.029939495259737867,0.06092186631680017,-0.004368866058691307,0.018190860446483638,0.00043329630439295025,dawn
1132,-0.020771643496041645,-0.022127099868299686,0.02462982048917602,-0.013965681102277097,-0.09297441690640225,-0.062111027847285706,-0.002702202397030817,-0.04661062958576274,0.0771840166369096,0.007916932676852997,day
1133,-0.0027193135476914873,-0.0013309690073729263,-0.004148675527608499,-0.004276498668512652,-0.010731265022809707,0.0036964721471833056,-0.013061651759679842,-0.009789888343396934,0.015618035696064778,0.010957768419278487,daybreak
1134,-1.048517036219499e-05,-0.003433055846140699,-0.03977134672862705,0.040992554897510435,-0.0390596557132584,0.03039088884970417,0.0015335808207675172,-0.00988966010304026,-0.00851916915867644,0.008051429366164846,days
1135,-0.001198291472443347,-0.0025210619979090195,0.007982373725763244,0.006421217989591549,-0.009093549709268534,-0.0035885197423823996,0.00011786667941416193,0.005114726488235746,0.03525063395111144,-0.017703823249746863,dazzled
1136,-0.000647146569077171,-0.0004015873732532857,-0.0012407203130506794,-0.0010475352522802375,0.0039765697712542,-0.0014026732181974635,3.2741831438363244e-05,-0.0040780242143126175,-0.0036594067361057766,-0.003226776061492992,dazzling
1137,0.0018198784555898218,-0.018090072994990474,0.09074485383619518,-0.02855962343293828,-0.02560333917895584,-0.047619871523151405,-0.09323358154601814,-0.021392583595523096,0.00462843058152219,-0.03778227200533972,dead
1138,-0.0014428697955143803,-0.0024487522598949686,0.003510832729622023,0.018058751123546015,-0.0022221868222372094,-0.010833836530338783,0.009451878843339326,0.013821915710195727,0.0012744782342756218,0.010455336395212305,deaden
1139,3.693090255357478e-05,0.0003428798834623469,-0.004404679396834367,0.004363062875973967,-0.00010752601948096465,0.0018036750393364087,-0.002747100317770574,-0.009583751327293957,-0.0057310970869234815,-0.006786386448306066,deadly
1140,-0.0008137246352073989,-0.0011836866597717513,0.00608883539858681,-0.0002520917604387758,-0.0040572419116597595,0.00574063191655522,0.0065096979596065505,0.0006733769699942722,-0.00570755286437312,-0.005576020726533378,deal
1141,-0.0005664714773656953,-0.0003681183273010681,-0.00040041016542506,-0.0019100619927675754,0.004153116617272891,-0.003087767564717641,-3.321758259778656e-05,-0.00330685442864081,-0.009013264456690893,-0.0002583018868261449,deals
1142,-0.0003427537319831496,-0.0011453577282316972,-0.001547456432137312,0.0038266855868848136,-0.008986763844377936,0.002785108610506212,-0.0010990082011144088,0.003920324166832587,0.009885752795306579,-0.004431552501863464,dealt
1143,0.006636952865710289,0.009319547899097513,0.018531895671119666,-0.017845758668390343,-0.024326760655940947,-0.008721750049253435,-0.037206966015012374,-0.03249908911813239,-0.03417289838545807,0.03408682566536702,dear
1144,-0.000951454644178104,-0.00044958126653189665,-0.005113501667779793,-0.003407723051554355,0.00034263410095036555,0.002360551277027001,0.003954101038462447,-0.011665104795918712,0.007701985114474815,0.002603783812784204,dearth
1145,0.012599657470681442,-0.020701824397117666,0.03891223441908627,0.03286507007061919,0.04545957960063334,0.020731248052964623,-0.08636259407389263,-0.0006258594330953442,0.04373250332957669,-0.1017792540016198,death
1146,-0.0004234283413463648,-0.0008332245342126465,0.00540848014620293,0.008741026210605296,0.012977267911422277,-0.007938854712707825,-0.02339855200051938,0.0045006862658108744,-0.02940009553321857,0.03777532267369811,deathblow
1147,-0.0014977165879362393,-0.00024452305403470717,-0.011639469524107004,-0.007690685279108534,0.013147669613446926,8.010630837970031e-05,0.0016277079024821155,-0.022409319591549525,-0.018770817389693144,-0.017289704374814363,deathless
1148,-0.0015733261533080044,0.012161511481186566,-0.005029108740690999,-0.006440320215627179,-0.0010281854691818958,-0.01866036368032767,0.001157264592021229,-0.016080915212997055,0.0059112747894171334,0.006235823212861236,debates
1149,-0.0022988306136628917,-0.0018612911579183329,-0.005071819999390628,0.0005635926133206492,-0.010193038580979912,0.0059243138295664655,0.0036108400752369392,0.00028638137242191134,0.008213152199178866,-0.0009500422399454475,debauchee
1150,-3.619871761369291e-05,-0.0012334970627096446,0.002718613443742014,0.03414018274326354,-0.016624680079631533,0.02381620122612046,0.005778853108105574,0.016068520248860966,-0.0029119005568366213,0.023586672768911125,debonair
1151,0.006127411003606218,-0.0015007913498204745,0.00197775090184903,0.0009562616656722005,0.0029076186320355283,0.006575180365300527,-0.0001757672537764172,-0.0024434504075103013,-0.005257629534840451,-0.0018598735922736944,debt
1152,-0.0020140931863314557,-0.002571098919137744,0.011871966656117608,0.008638754684899708,-0.010526454404081783,-0.0029027752429321356,-0.004989584894381639,-0.010495886020963104,0.003993337540676068,-0.002917490161198718,decades
1153,-0.0006471465690771714,-0.00040158737325328577,-0.00124072031305068,-0.0010475352522802371,0.003976569771254198,-0.0014026732181974637,3.2741831438366266e-05,-0.004078024214312621,-0.0036594067361057805,-0.0032267760614929876,decamping
1154,-0.0005502318038627271,-0.0022968956433254617,-0.007763559278030753,0.03361705389328894,0.025128207169910866,-0.022007138061947953,-0.01982652297251124,0.022016149071568465,0.004783178037810259,-0.006212135259665257,decay
1155,-3.70785961490124e-05,0.0005061382528684772,-0.014864873430115293,0.001217748982233207,-0.0033127939826249676,-0.004244659671845475,-0.005832311125215375,0.0021671785339380167,-0.000741949986508917,0.00021575251844259822,decays
1156,-0.0024350967494085247,-0.0017229925550506968,0.006052464991687252,-0.005369212707312309,0.004994472094002834,0.010829899001420928,-0.003171325735369624,0.002375960675135729,-0.01077421574502684,0.004176772079755317,decide
1157,0.0018026006606514369,-0.0014696755234396097,0.004047136241930992,-0.007725006533989071,0.0009580348516611525,0.0008305960353816668,-0.0056346909892843276,0.001542368401095358,0.0008081007503560543,0.00764618948499533,decks
1158,-0.0026634168623003948,0.0031947594864813723,0.016070417237972597,-0.0063063776696413365,-0.009298479291033406,-0.0025072487362907945,-0.0007022257056006999,-0.0063374378764562145,-0.020094219202961165,-0.004007145142778083,declare
1159,0.006513162486267142,-0.001690920197717194,0.0005411053527750495,0.0096286096781403,-0.014441348015805473,0.012703678134665823,-0.00499148541004402,-0.010505022914647185,-0.005539341359276668,0.00678713729960942,decline
1160,-0.0005260918671037332,-0.0011818440707547467,0.0019185173408643632,-0.003345222891857115,0.005873279919335131,-0.008409444245406683,-0.003041864423389007,0.007380560865807783,-0.0016834618439399629,-0.006680999339667692,declines
1161,-0.0006358873166147691,-0.0008782562347421441,0.00014113297727553695,0.00809285178866508,0.00040329206210044916,-0.005206678128210173,0.003079527062599969,0.0033327189130515924,-0.00405894180071053,-0.007658804623765347,decoyed
1162,-0.001360057690459086,-0.0007510537405734758,-0.006474934375883116,-0.0023499592719346037,0.008264936696395128,-0.00013930723488738987,0.006828658396014308,-0.007236025238546811,-0.007137905646621833,-0.006095324327508765,decree
1163,-0.0008137246352073979,-0.0011836866597717522,0.006088835398586814,-0.00025209176043877225,-0.00405724191165976,0.0057406319165552245,0.006509697959606556,0.0006733769699942704,-0.005707552864373124,-0.0055760207265333735,dedicated
1164,-0.001946958728821465,-0.0013992166956255025,-0.00012910428759696242,-0.01631742431564639,0.006231534488056889,-0.011724118074315747,0.01581345991330451,0.002565082810281535,-0.001781671923730011,-0.00466201968206105,deed
1165,-0.00475554057275462,-0.005551960696745347,0.01349800986057764,-0.009066277729303499,-0.001933644201749067,-0.00810788376752426,0.015820302010379504,0.01928598386396447,-0.014058109672488954,-0.024273078690281422,deem
1166,-0.0013717122301160928,-0.0008673261478319978,-0.0009012412744614106,-0.008266787741857766,-0.005292022732452617,-4.294282701899155e-05,0.004498048486068978,-0.0017515617493719137,0.0037087791232534627,-0.002604212490399955,deemed
1167,-0.001226002914412985,-0.0011684883598875168,-0.013210144613836152,-0.006648508448859342,-0.0021827448673434812,-0.007447202747317105,0.0003519529785499476,0.01578237628510133,-0.008127493682642959,-0.004013681340984977,deep
1168,-0.00017361753101536272,-0.0033578583347927803,0.0007917300147367369,-0.003324264980993979,-0.007556656805387733,-0.02290668295304206,0.012408868617836282,0.010129338080638317,-0.008018559962820325,-0.023175207796761948,deeper
1169,-0.0004292443800503288,-1.1849552992489046e-05,-0.006030554786994473,0.002899290045748087,0.004154535148647334,-0.0019993463047721033,0.0008687376461502681,0.004967740895631057,-0.007138421996989269,-0.0024562965581858185,deepest
1170,1.0004180666811374e-05,-0.000686912762149671,-0.00836677918354912,0.011237916038850408,0.009078192717829836,-0.00150647785090694,-0.007811265787867634,0.0021442035752115263,-0.010821330832632188,-0.005912265420595602,deer
1171,-0.00224901531333528,-0.003957086786873688,0.007690286859176665,0.006399038045975975,0.017977435327511677,0.006009247696876373,-0.00820308868024171,0.00461145449068983,0.0012701730747592985,-0.011074421668681623,defeat
1172,-0.0006125995007609576,-0.00026242682862519733,-0.0026733918947550966,-0.0011117159108747004,0.0036273147035557033,-0.003238281281061506,0.0033153336863720787,-0.0012113020850518159,-0.00793676242664631,0.005371037219058238,defeated
1173,-0.0002357107425571057,-0.0011765517914267842,0.003960970766475245,0.00019743047446885883,0.011364513607893131,-5.018464496810587e-05,-0.008020564870963124,-0.0023496257156857656,0.009047620954815828,0.003480392846936698,defer
1174,-0.002816968490141085,-0.0030547655385293904,0.00916502958614214,-0.001476428101486227,0.0013603135554678318,-0.003182555661226712,-0.0013557454597202532,-0.010813045177069389,0.011133769534980653,0.013843288671702618,deference
1175,-0.0007340068208535294,-0.0008522546220743789,0.0051512540216843514,0.0018474178689925392,0.0004045533244010615,-0.0002896695465320016,0.014460972442897228,-0.009513947601098617,-0.0005601549320338252,0.01889263149785474,defies
1176,-0.0006309091773599294,-0.001430950824817904,0.003983060910301611,0.0038230376980400195,0.00952203690829042,0.001711707304489551,-0.0010628419196946624,0.002158910917587886,-0.002341155261359209,-0.0029355522555930286,define
1177,-0.0034961194590105243,-0.005034698671571592,0.03861080856577528,-0.012513639138497146,0.01297893189708841,0.019770554201082337,-0.0034705566095822272,-0.010815820386749024,-0.006378214168292306,0.03617006365608542,definitely
1178,-0.0006125995007609577,-0.00026242682862519744,-0.002673391894755097,-0.0011117159108747006,0.003627314703555704,-0.003238281281061506,0.0033153336863720783,-0.0012113020850518126,-0.007936762426646315,0.005371037219058253,definition
1179,-0.0008161152246620442,-0.0006496500079425557,-0.0038462159269239296,0.005884391430680918,-0.0003380094733656056,0.002883615931341758,0.004339782578832844,-0.0029630633758574625,-0.004692105524236481,-0.012599633924705377,degrades
1180,0.0008181155620300143,0.0011039969018006694,0.007549973981794168,0.0202471548892762,-0.0010897367444754843,0.016683587800767473,0.018726947596817367,0.006859075320525412,0.019454668241324392,-0.021334295746647344,degree
1181,-0.0005664714773656952,-0.00036811832730106783,-0.00040041016542506224,-0.0019100619927675735,0.0041531166172728935,-0.0030877675647176446,-3.321758259778758e-05,-0.003306854428640816,-0.009013264456690897,-0.00025830188682615565,degrees
1182,-0.000874427457398608,-0.0008887240926678839,0.002036966740011258,-0.003829711210624558,0.0015602660304135025,-0.005545554781965824,0.00031393016153994865,-0.002805953554664097,-0.0043030834536159435,0.00115652331021587,deified
1183,-0.00229296638734347,0.006668310040823288,0.001972307808126838,0.012096870043860994,0.00722734506440236,0.006489082315525874,-0.011422887636398421,-0.0033158750002463856,0.007207226607390221,-0.016262961533887742,deity
1184,-0.0010015698551929838,-0.00019482726676608666,-0.0023437289448028863,-0.007026571015050673,-0.0025776971334231596,0.00472480480259853,0.001635418963798027,0.006469880701575501,-0.0053320117206294,-0.0049003669009945695,dejected
1185,-0.0005369047539537595,0.005112570002838283,-0.0013592296991040704,-0.002369925481736144,0.0019394147245490872,0.0036373479679213975,0.002016777158017901,-0.002525378013938045,0.0030284010974137377,-0.0021561860521760534,delay
1186,-0.0029158179388841525,-0.004002210095216637,0.014740321339959265,-0.0030737122927857207,-0.0008650287178065295,0.00010945171581019053,-0.008214362570792924,0.0011018565541589733,-0.015305193779585545,-0.014356128894529748,delayed
1187,-0.001411985465445106,-0.001093031617602825,-0.004043908587333664,-0.003524607205595271,0.002232368603003686,-0.01048106741274876,-0.0012128631632154939,0.004754073044211898,0.0016345069482603107,0.002365800097036011,delays
1188,-0.0008137246352073974,-0.0011836866597717522,0.00608883539858681,-0.0002520917604387731,-0.004057241911659756,0.005740631916555221,0.006509697959606554,0.0006733769699942675,-0.005707552864373115,-0.005576020726533381,deliberate
1189,0.004207193518739311,-0.0032195198151623735,-0.019685474559380692,0.042901967909550545,0.01828164705238284,0.02326856563660498,0.04927872731142305,0.05405588962202903,0.04187399744170315,-0.010842889520573407,delight
1190,-0.0014881780416264017,-0.0019697045111532058,0.004309096380543712,-0.00041400546141617085,-0.0034745069688957384,-0.0036841455899824633,0.0026061666183192556,-0.0035730983056223454,0.004614165504814188,0.0019099626466169937,delinquencies
1191,-0.0021345210797723,-0.0035717402685228462,0.005300330546849649,0.012111249714373109,-0.010183370743367197,0.006469752079235529,-0.009248789326104711,0.02620706022176771,-0.00861731913134084,-0.005230141314645018,delirious
1192,-0.0013717122301160928,-0.0008673261478319975,-0.0009012412744614105,-0.008266787741857766,-0.005292022732452616,-4.294282701898708e-05,0.00449804848606898,-0.00175156174937191,0.003708779123253462,-0.00260421249039995,delirium
1193,0.0008095223405084016,0.0003924900674048671,-0.006853493982844641,0.006731289109384889,0.0028753439802082412,0.0010949111862154721,0.014547487031287597,0.004719859013380397,-0.003986467620025912,-0.006643290094758783,delivered
1194,-0.0013765010883733562,-0.0007530436948847433,0.001531154451445789,0.007752182106938143,-0.012430393744614012,0.0017243454211471304,0.0010187144414307995,-0.004069242266750444,-0.017246433076932233,-0.010713769171554968,dell
1195,-0.0012000944955183914,-0.0006651297867474202,-0.013066355227679634,0.0012857920916536346,0.0057926988727157805,0.011379269194920794,-0.006023723499930324,-0.015477291029267093,0.0031823280355577238,-0.0044130652730598845,democrat
1196,-0.00017326396268786635,0.00032004629723727173,-0.008408034957928048,-0.0007654311677733751,0.002534982625825313,0.00332530832826249,-0.002162366752066351,-0.0010963326102262979,-0.0059006727826958795,-0.007730135720656602,demur
1197,-0.0032320311512700965,-0.0035106546570902067,0.007392421471989688,-0.00064190994196354,0.008622247143938475,-0.028172182799823337,-0.0023862481199841664,0.02176692262218294,-0.00572375885332449,0.005540724298220342,denied
1198,1.66548709873857e-05,-0.00012887849543862583,-0.0037667895439005574,0.0026265143243332225,0.00701142175732112,0.002203008992975076,-0.0027874066863758824,-0.0031757854846672386,-0.0005007912632649171,-0.005693179995116433,denies
1199,0.0001159031397269032,-0.0007330182771229303,-0.007813576517862702,0.00867208482937905,0.013569202447492991,-0.003613892654740601,-0.00840398169598995,0.00610368288520541,-0.0012111376704355384,-0.024483907372688858,denominated
1200,-0.0005860007198271071,0.0003419788309544543,-0.005831972714555198,-0.0038947017539333532,0.00680813259024932,0.0010849979796130672,-0.006339177562551131,0.007093256552474459,-0.00022278917075679261,0.004282012769825685,denote
1201,-0.0006139142220413709,-0.0005308171472001971,-0.0024267722688048146,-0.0023874534450730503,0.0049712909761787496,-0.004146986985983953,-0.011359471156968986,0.002025215968012771,-0.0038144135952981086,0.00020826017470822362,denoted
1202,-0.0006536225233929835,-0.0007826667088781932,-0.005462668389888634,0.010036797380977827,0.008987749931996808,-0.007991339069674946,-0.007011636029347303,-0.013958199091321108,0.01106255240317421,0.0020743502192137058,denotes
