series_num,poem_num,stanza_num,line_num,token_num,pos_tuple,pos,token_str,term_str,term_id,tfidf
2,91,3,0,1,"('think', 'VBP')",VBP,think,think,4540,0.0
2,91,3,0,2,"('I', 'PRP')",PRP,I,i,2272,0.0
2,91,3,0,3,"('wo', 'MD')",MD,wo,wo,5057,0.0
2,91,3,0,4,"(""n't"", 'RB')",RB,n't,nt,2997,0.0
2,91,3,0,6,"('however', 'RB')",RB,however,however,2239,0.0
2,91,3,0,8,"('It', 'PRP')",PRP,It,it,2407,0.0
2,91,3,0,10,"('finer', 'JJR')",JJR,finer,finer,1728,0.0
2,91,3,0,11,"('not', 'RB')",RB,not,not,2980,0.0
2,91,3,0,12,"('to', 'TO')",TO,to,to,4615,0.0
2,91,3,0,13,"('know', 'VB')",VB,know,know,2484,0.0
2,91,3,0,15,"('If', 'IN')",IN,If,if,2277,0.0
2,91,3,0,16,"('summer', 'NN')",NN,summer,summer,4370,0.0
2,91,3,0,17,"('were', 'VBD')",VBD,were,were,4974,0.0
2,91,3,0,18,"('an', 'DT')",DT,an,an,141,0.0
2,91,3,0,19,"('axiom', 'NN')",NN,axiom,axiom,297,0.0
2,91,3,0,21,"('What', 'WP')",WP,What,what,4978,0.0
2,91,3,0,22,"('sorcery', 'NN')",NN,sorcery,sorcery,4119,0.0
2,91,3,0,23,"('had', 'VBD')",VBD,had,had,2076,0.0
2,91,3,0,24,"('snow', 'VBN')",VBN,snow,snow,4080,0.0
2,91,4,0,0,"('So', 'RB')",RB,So,so,4083,0.0
2,91,4,0,1,"('keep', 'VB')",VB,keep,keep,2450,0.0
2,91,4,0,2,"('your', 'PRP$')",PRP$,your,your,5124,0.0
2,91,4,0,3,"('secret', 'NN')",NN,secret,secret,3856,0.0
2,91,4,0,5,"('Father', 'NNP')",NNP,Father,father,1672,0.0
2,91,4,1,0,"('I', 'PRP')",PRP,I,i,2272,0.0
2,91,4,1,1,"('would', 'MD')",MD,would,would,5089,0.0
2,91,4,1,2,"('not', 'RB')",RB,not,not,2980,0.0
2,91,4,1,4,"('if', 'IN')",IN,if,if,2277,0.0
2,91,4,1,5,"('I', 'PRP')",PRP,I,i,2272,0.0
2,91,4,1,6,"('could', 'MD')",MD,could,could,1011,0.0
2,91,4,1,8,"('Know', 'VB')",VB,Know,know,2484,0.0
2,91,4,1,9,"('what', 'WP')",WP,what,what,4978,0.0
2,91,4,1,10,"('the', 'DT')",DT,the,the,4519,0.0
2,91,4,1,11,"('sapphire', 'NN')",NN,sapphire,sapphire,3787,0.0
2,91,4,1,12,"('fellows', 'VBZ')",VBZ,fellows,fellows,1700,0.0
2,91,4,1,13,"('do', 'VBP')",VBP,do,do,1324,0.0
2,91,4,1,15,"('In', 'IN')",IN,In,in,2309,0.0
2,91,4,1,16,"('your', 'PRP$')",PRP$,your,your,5124,0.0
2,91,4,1,17,"('new-fashioned', 'JJ')",JJ,new-fashioned,newfashioned,2953,0.0
2,91,4,1,18,"('world', 'NN')",NN,world,world,5082,0.0
2,92,1,0,0,"('Who', 'WP')",WP,Who,who,5005,0.0
2,92,1,0,1,"('robbed', 'VBD')",VBD,robbed,robbed,3706,0.0
2,92,1,0,2,"('the', 'DT')",DT,the,the,4519,0.0
2,92,1,0,3,"('woods', 'NNS')",NNS,woods,woods,5071,0.0
2,92,1,0,5,"('The', 'DT')",DT,The,the,4519,0.0
2,92,1,0,6,"('trusting', 'VBG')",VBG,trusting,trusting,4719,0.0
2,92,1,0,7,"('woods', 'NNS')",NNS,woods,woods,5071,0.0
2,92,1,1,0,"('The', 'DT')",DT,The,the,4519,0.0
2,92,1,1,1,"('unsuspecting', 'JJ')",JJ,unsuspecting,unsuspecting,4802,0.0
2,92,1,1,2,"('trees', 'NNS')",NNS,trees,trees,4688,0.0
2,92,1,1,3,"('Brought', 'VBD')",VBD,Brought,brought,622,0.0
2,92,1,1,4,"('out', 'RP')",RP,out,out,3094,0.0
2,92,1,1,5,"('their', 'PRP$')",PRP$,their,their,4522,0.0
2,92,1,1,6,"('burrs', 'NN')",NN,burrs,burrs,653,0.0
2,92,1,1,7,"('and', 'CC')",CC,and,and,146,0.0
2,92,1,1,8,"('mosses', 'VBZ')",VBZ,mosses,mosses,2867,0.0
2,92,1,1,9,"('His', 'PRP$')",PRP$,His,his,2190,0.0
2,92,1,1,10,"('fantasy', 'NN')",NN,fantasy,fantasy,1659,0.0
2,92,1,1,11,"('to', 'TO')",TO,to,to,4615,0.0
2,92,1,1,12,"('please', 'VB')",VB,please,please,3298,0.0
2,92,1,2,0,"('He', 'PRP')",PRP,He,he,2127,0.0
2,92,1,2,1,"('scanned', 'VBD')",VBD,scanned,scanned,3812,0.0
2,92,1,2,2,"('their', 'PRP$')",PRP$,their,their,4522,0.0
2,92,1,2,3,"('trinkets', 'NNS')",NNS,trinkets,trinkets,4699,0.0
2,92,1,2,5,"('curious', 'JJ')",JJ,curious,curious,1094,0.0
2,92,1,2,7,"('He', 'PRP')",PRP,He,he,2127,0.0
2,92,1,2,8,"('grasped', 'VBD')",VBD,grasped,grasped,2034,0.0
2,92,1,2,10,"('he', 'PRP')",PRP,he,he,2127,0.0
2,92,1,2,11,"('bore', 'VBD')",VBD,bore,bore,537,0.0
2,92,1,2,12,"('away', 'RB')",RB,away,away,291,0.0
2,92,1,3,0,"('What', 'WP')",WP,What,what,4978,0.0
2,92,1,3,1,"('will', 'MD')",MD,will,will,5020,0.0
2,92,1,3,2,"('the', 'DT')",DT,the,the,4519,0.0
2,92,1,3,3,"('solemn', 'NN')",NN,solemn,solemn,4099,0.0
2,92,1,3,4,"('hemlock', 'NN')",NN,hemlock,hemlock,2159,0.0
2,92,1,3,6,"('What', 'WP')",WP,What,what,4978,0.0
2,92,1,3,7,"('will', 'MD')",MD,will,will,5020,0.0
2,92,1,3,8,"('the', 'DT')",DT,the,the,4519,0.0
2,92,1,3,9,"('fir-tree', 'JJ')",JJ,fir-tree,firtree,1743,0.0
2,92,1,3,10,"('say', 'NN')",NN,say,say,3805,0.0
2,93,1,0,0,"('Two', 'CD')",CD,Two,two,4747,0.0034150215676575432
2,93,1,0,1,"('butterflies', 'NNS')",NNS,butterflies,butterflies,665,0.0034150215676575432
2,93,1,0,2,"('went', 'VBD')",VBD,went,went,4972,0.0034150215676575432
2,93,1,0,3,"('out', 'RP')",RP,out,out,3094,0.0034150215676575432
2,93,1,0,4,"('at', 'IN')",IN,at,at,257,0.0034150215676575432
2,93,1,0,5,"('noon', 'NN')",NN,noon,noon,2973,0.0034150215676575432
2,93,1,0,6,"('And', 'CC')",CC,And,and,146,0.0034150215676575432
2,93,1,0,7,"('waltzed', 'VBN')",VBN,waltzed,waltzed,4917,0.0034150215676575432
2,93,1,0,8,"('above', 'IN')",IN,above,above,12,0.0034150215676575432
2,93,1,0,9,"('a', 'DT')",DT,a,a,1,0.0034150215676575432
2,93,1,0,10,"('stream', 'NN')",NN,stream,stream,4301,0.0034150215676575432
2,93,1,0,12,"('Then', 'RB')",RB,Then,then,4527,0.0034150215676575432
2,93,1,0,13,"('stepped', 'VBD')",VBD,stepped,stepped,4246,0.0034150215676575432
2,93,1,0,14,"('straight', 'RB')",RB,straight,straight,4288,0.0034150215676575432
2,93,1,0,15,"('through', 'IN')",IN,through,through,4572,0.0034150215676575432
2,93,1,0,16,"('the', 'DT')",DT,the,the,4519,0.0034150215676575432
2,93,1,0,17,"('firmament', 'NN')",NN,firmament,firmament,1738,0.0034150215676575432
2,93,1,0,18,"('And', 'CC')",CC,And,and,146,0.0034150215676575432
2,93,1,0,19,"('rested', 'VBN')",VBN,rested,rested,3649,0.0034150215676575432
2,93,1,0,20,"('on', 'IN')",IN,on,on,3051,0.0034150215676575432
2,93,1,0,21,"('a', 'DT')",DT,a,a,1,0.0034150215676575432
2,93,1,0,22,"('beam', 'NN')",NN,beam,beam,365,0.0034150215676575432
2,93,2,0,0,"('And', 'CC')",CC,And,and,146,0.0
2,93,2,0,1,"('then', 'RB')",RB,then,then,4527,0.0
2,93,2,0,2,"('together', 'RB')",RB,together,together,4618,0.0
2,93,2,0,3,"('bore', 'VB')",VB,bore,bore,537,0.0
2,93,2,0,4,"('away', 'RP')",RP,away,away,291,0.0
2,93,2,0,5,"('Upon', 'IN')",IN,Upon,upon,4815,0.0
2,93,2,0,6,"('a', 'DT')",DT,a,a,1,0.0
2,93,2,0,7,"('shining', 'VBG')",VBG,shining,shining,3945,0.0
2,93,2,0,8,"('sea', 'NN')",NN,sea,sea,3843,0.0
2,93,2,0,10,"('—', 'NNP')",NNP,—,,0,0.0
2,93,2,0,11,"('Though', 'NNP')",NNP,Though,though,4554,0.0
2,93,2,0,12,"('never', 'RB')",RB,never,never,2949,0.0
2,93,2,0,13,"('yet', 'RB')",RB,yet,yet,5117,0.0
2,93,2,0,15,"('in', 'IN')",IN,in,in,2309,0.0
2,93,2,0,16,"('any', 'DT')",DT,any,any,172,0.0
2,93,2,0,17,"('port', 'NN')",NN,port,port,3339,0.0
2,93,2,0,19,"('Their', 'NNP')",NNP,Their,their,4522,0.0
2,93,2,0,20,"('coming', 'NN')",NN,coming,coming,893,0.0
2,93,2,0,21,"('mentioned', 'VBD')",VBD,mentioned,mentioned,2787,0.0
2,93,2,0,22,"('be', 'VB')",VB,be,be,362,0.0
2,93,3,0,0,"('If', 'IN')",IN,If,if,2277,0.0
2,93,3,0,1,"('spoken', 'VBN')",VBN,spoken,spoken,4179,0.0
2,93,3,0,2,"('by', 'IN')",IN,by,by,670,0.0
2,93,3,0,3,"('the', 'DT')",DT,the,the,4519,0.0
2,93,3,0,4,"('distant', 'JJ')",JJ,distant,distant,1310,0.0
2,93,3,0,5,"('bird', 'NN')",NN,bird,bird,460,0.0
2,93,3,0,7,"('If', 'IN')",IN,If,if,2277,0.0
2,93,3,0,8,"('met', 'VBN')",VBN,met,met,2798,0.0
2,93,3,0,9,"('in', 'IN')",IN,in,in,2309,0.0
2,93,3,0,10,"('ether', 'CC')",CC,ether,ether,1561,0.0
2,93,3,0,11,"('sea', 'NN')",NN,sea,sea,3843,0.0
2,93,3,0,12,"('By', 'IN')",IN,By,by,670,0.0
2,93,3,0,13,"('frigate', 'NN')",NN,frigate,frigate,1875,0.0
2,93,3,0,14,"('or', 'CC')",CC,or,or,3070,0.0
2,93,3,0,15,"('by', 'IN')",IN,by,by,670,0.0
2,93,3,0,16,"('merchantman', 'JJ')",JJ,merchantman,merchantman,2789,0.0
2,93,3,0,18,"('Report', 'NNP')",NNP,Report,report,3628,0.0
2,93,3,0,19,"('was', 'VBD')",VBD,was,was,4933,0.0
2,93,3,0,20,"('not', 'RB')",RB,not,not,2980,0.0
2,93,3,0,21,"('to', 'TO')",TO,to,to,4615,0.0
2,93,3,0,22,"('me', 'PRP')",PRP,me,me,2758,0.0
2,94,1,0,0,"('I', 'PRP')",PRP,I,i,2272,0.0022197640189774034
2,94,1,0,1,"('started', 'VBD')",VBD,started,started,4221,0.0022197640189774034
2,94,1,0,2,"('early', 'RB')",RB,early,early,1423,0.0022197640189774034
2,94,1,0,4,"('took', 'VBD')",VBD,took,took,4635,0.0022197640189774034
2,94,1,0,5,"('my', 'PRP$')",PRP$,my,my,2900,0.0022197640189774034
2,94,1,0,6,"('dog', 'NN')",NN,dog,dog,1327,0.0022197640189774034
2,94,1,0,8,"('And', 'CC')",CC,And,and,146,0.0022197640189774034
2,94,1,0,9,"('visited', 'VBD')",VBD,visited,visited,4886,0.0022197640189774034
2,94,1,0,10,"('the', 'DT')",DT,the,the,4519,0.0022197640189774034
2,94,1,0,11,"('sea', 'NN')",NN,sea,sea,3843,0.0022197640189774034
2,94,1,0,13,"('The', 'DT')",DT,The,the,4519,0.0022197640189774034
2,94,1,0,14,"('mermaids', 'NNS')",NNS,mermaids,mermaids,2794,0.0022197640189774034
2,94,1,0,15,"('in', 'IN')",IN,in,in,2309,0.0022197640189774034
2,94,1,0,16,"('the', 'DT')",DT,the,the,4519,0.0022197640189774034
2,94,1,0,17,"('basement', 'NN')",NN,basement,basement,351,0.0022197640189774034
2,94,1,0,18,"('Came', 'NNP')",NNP,Came,came,682,0.0022197640189774034
2,94,1,0,19,"('out', 'IN')",IN,out,out,3094,0.0022197640189774034
2,94,1,0,20,"('to', 'TO')",TO,to,to,4615,0.0022197640189774034
2,94,1,0,21,"('look', 'VB')",VB,look,look,2656,0.0022197640189774034
2,94,1,0,22,"('at', 'IN')",IN,at,at,257,0.0022197640189774034
2,94,1,0,23,"('me', 'PRP')",PRP,me,me,2758,0.0022197640189774034
2,94,2,0,0,"('And', 'CC')",CC,And,and,146,0.0
2,94,2,0,1,"('frigates', 'NNS')",NNS,frigates,frigates,1876,0.0
2,94,2,0,2,"('in', 'IN')",IN,in,in,2309,0.0
2,94,2,0,3,"('the', 'DT')",DT,the,the,4519,0.0
2,94,2,0,4,"('upper', 'JJ')",JJ,upper,upper,4816,0.0
2,94,2,0,5,"('floor', 'NN')",NN,floor,floor,1786,0.0
2,94,2,0,6,"('Extended', 'VBD')",VBD,Extended,extended,1617,0.0
2,94,2,0,7,"('hempen', 'JJ')",JJ,hempen,hempen,2161,0.0
2,94,2,0,8,"('hands', 'NNS')",NNS,hands,hands,2093,0.0
2,94,2,0,10,"('Presuming', 'VBG')",VBG,Presuming,presuming,3391,0.0
2,94,2,0,11,"('me', 'PRP')",PRP,me,me,2758,0.0
2,94,2,0,12,"('to', 'TO')",TO,to,to,4615,0.0
2,94,2,0,13,"('be', 'VB')",VB,be,be,362,0.0
2,94,2,0,14,"('a', 'DT')",DT,a,a,1,0.0
2,94,2,0,15,"('mouse', 'NN')",NN,mouse,mouse,2881,0.0
2,94,2,0,16,"('Aground', 'NNP')",NNP,Aground,aground,93,0.0
2,94,2,0,18,"('upon', 'IN')",IN,upon,upon,4815,0.0
2,94,2,0,19,"('the', 'DT')",DT,the,the,4519,0.0
2,94,2,0,20,"('sands', 'NNS')",NNS,sands,sands,3782,0.0
2,94,3,0,0,"('But', 'CC')",CC,But,but,662,0.0
2,94,3,0,1,"('no', 'DT')",DT,no,no,2961,0.0
2,94,3,0,2,"('man', 'NN')",NN,man,man,2716,0.0
2,94,3,0,3,"('moved', 'VBD')",VBD,moved,moved,2884,0.0
2,94,3,0,4,"('me', 'PRP')",PRP,me,me,2758,0.0
2,94,3,0,5,"('till', 'VB')",VB,till,till,4593,0.0
2,94,3,0,6,"('the', 'DT')",DT,the,the,4519,0.0
2,94,3,0,7,"('tide', 'NN')",NN,tide,tide,4585,0.0
2,94,3,0,8,"('Went', 'NNP')",NNP,Went,went,4972,0.0
2,94,3,0,9,"('past', 'IN')",IN,past,past,3164,0.0
2,94,3,0,10,"('my', 'PRP$')",PRP$,my,my,2900,0.0
2,94,3,0,11,"('simple', 'NN')",NN,simple,simple,4009,0.0
2,94,3,0,12,"('shoe', 'NN')",NN,shoe,shoe,3953,0.0
2,94,3,0,14,"('And', 'CC')",CC,And,and,146,0.0
2,94,3,0,15,"('past', 'IN')",IN,past,past,3164,0.0
2,94,3,0,16,"('my', 'PRP$')",PRP$,my,my,2900,0.0
2,94,3,0,17,"('apron', 'NN')",NN,apron,apron,199,0.0
2,94,3,0,18,"('and', 'CC')",CC,and,and,146,0.0
2,94,3,0,19,"('my', 'PRP$')",PRP$,my,my,2900,0.0
2,94,3,0,20,"('belt', 'NN')",NN,belt,belt,424,0.0
2,94,3,0,22,"('And', 'CC')",CC,And,and,146,0.0
2,94,3,0,23,"('past', 'IN')",IN,past,past,3164,0.0
2,94,3,0,24,"('my', 'PRP$')",PRP$,my,my,2900,0.0
2,94,3,0,25,"('bodice', 'NN')",NN,bodice,bodice,513,0.0
2,94,3,0,26,"('too', 'RB')",RB,too,too,4634,0.0
2,94,4,0,0,"('And', 'CC')",CC,And,and,146,0.0
2,94,4,0,1,"('made', 'VBD')",VBD,made,made,2695,0.0
2,94,4,0,2,"('as', 'IN')",IN,as,as,229,0.0
2,94,4,0,3,"('he', 'PRP')",PRP,he,he,2127,0.0
2,94,4,0,4,"('would', 'MD')",MD,would,would,5089,0.0
2,94,4,0,5,"('eat', 'VB')",VB,eat,eat,1439,0.0
2,94,4,0,6,"('me', 'PRP')",PRP,me,me,2758,0.0
2,94,4,0,7,"('up', 'RP')",RP,up,up,4814,0.0
2,94,4,0,8,"('As', 'RB')",RB,As,as,229,0.0
2,94,4,0,9,"('wholly', 'RB')",RB,wholly,wholly,5007,0.0
2,94,4,0,10,"('as', 'IN')",IN,as,as,229,0.0
2,94,4,0,11,"('a', 'DT')",DT,a,a,1,0.0
2,94,4,0,12,"('dew', 'NN')",NN,dew,dew,1238,0.0
2,94,4,0,13,"('Upon', 'IN')",IN,Upon,upon,4815,0.0
2,94,4,0,14,"('a', 'DT')",DT,a,a,1,0.0
2,94,4,0,15,"('dandelion', 'NN')",NN,dandelion,dandelion,1115,0.0
2,94,4,0,17,"('sleeve', 'JJ')",JJ,sleeve,sleeve,4051,0.0
2,94,4,0,18,"('—', 'NN')",NN,—,,0,0.0
2,94,4,0,19,"('And', 'CC')",CC,And,and,146,0.0
2,94,4,0,20,"('then', 'RB')",RB,then,then,4527,0.0
2,94,4,0,21,"('I', 'PRP')",PRP,I,i,2272,0.0
2,94,4,0,22,"('started', 'VBD')",VBD,started,started,4221,0.0
2,94,4,0,23,"('too', 'RB')",RB,too,too,4634,0.0
2,94,5,0,0,"('And', 'CC')",CC,And,and,146,0.0
2,94,5,0,1,"('he', 'PRP')",PRP,he,he,2127,0.0
2,94,5,0,2,"('—', 'VBZ')",VBZ,—,,0,0.0
2,94,5,0,3,"('he', 'PRP')",PRP,he,he,2127,0.0
2,94,5,0,4,"('followed', 'VBD')",VBD,followed,followed,1809,0.0
2,94,5,0,5,"('close', 'JJ')",JJ,close,close,861,0.0
2,94,5,0,6,"('behind', 'IN')",IN,behind,behind,408,0.0
2,94,5,0,8,"('I', 'PRP')",PRP,I,i,2272,0.0
2,94,5,0,9,"('felt', 'VBD')",VBD,felt,felt,1702,0.0
2,94,5,0,10,"('his', 'PRP$')",PRP$,his,his,2190,0.0
2,94,5,0,11,"('silver', 'NN')",NN,silver,silver,4007,0.0
2,94,5,0,12,"('heel', 'NN')",NN,heel,heel,2149,0.0
2,94,5,0,13,"('Upon', 'IN')",IN,Upon,upon,4815,0.0
2,94,5,0,14,"('my', 'PRP$')",PRP$,my,my,2900,0.0
2,94,5,0,15,"('ankle', 'NN')",NN,ankle,ankle,154,0.0
2,94,5,0,17,"('—', 'NN')",NN,—,,0,0.0
2,94,5,0,18,"('then', 'RB')",RB,then,then,4527,0.0
2,94,5,0,19,"('my', 'PRP$')",PRP$,my,my,2900,0.0
2,94,5,0,20,"('shoes', 'NNS')",NNS,shoes,shoes,3954,0.0
2,94,5,0,21,"('Would', 'MD')",MD,Would,would,5089,0.0
2,94,5,0,22,"('overflow', 'VB')",VB,overflow,overflow,3103,0.0
2,94,5,0,23,"('with', 'IN')",IN,with,with,5047,0.0
2,94,5,0,24,"('pearl', 'NN')",NN,pearl,pearl,3183,0.0
2,94,6,0,0,"('Until', 'IN')",IN,Until,until,4806,0.0
2,94,6,0,1,"('we', 'PRP')",PRP,we,we,4946,0.0
2,94,6,0,2,"('met', 'VBD')",VBD,met,met,2798,0.0
2,94,6,0,3,"('the', 'DT')",DT,the,the,4519,0.0
2,94,6,0,4,"('solid', 'JJ')",JJ,solid,solid,4102,0.0
2,94,6,0,5,"('town', 'NN')",NN,town,town,4650,0.0
2,94,6,0,7,"('No', 'DT')",DT,No,no,2961,0.0
2,94,6,0,8,"('man', 'NN')",NN,man,man,2716,0.0
2,94,6,0,9,"('he', 'PRP')",PRP,he,he,2127,0.0
2,94,6,0,10,"('seemed', 'VBD')",VBD,seemed,seemed,3868,0.0
2,94,6,0,11,"('to', 'TO')",TO,to,to,4615,0.0
2,94,6,0,12,"('know', 'VB')",VB,know,know,2484,0.0
2,94,6,0,14,"('And', 'CC')",CC,And,and,146,0.0
2,94,6,0,15,"('bowing', 'VBG')",VBG,bowing,bowing,553,0.0
2,94,6,0,16,"('with', 'IN')",IN,with,with,5047,0.0
2,94,6,0,17,"('a', 'DT')",DT,a,a,1,0.0
2,94,6,0,18,"('mighty', 'JJ')",JJ,mighty,mighty,2807,0.0
2,94,6,0,19,"('look', 'NN')",NN,look,look,2656,0.0
2,94,6,0,20,"('At', 'IN')",IN,At,at,257,0.0
2,94,6,0,21,"('me', 'PRP')",PRP,me,me,2758,0.0
2,94,6,0,23,"('the', 'DT')",DT,the,the,4519,0.0
2,94,6,0,24,"('sea', 'NN')",NN,sea,sea,3843,0.0
2,94,6,0,25,"('withdrew', 'NN')",NN,withdrew,withdrew,5048,0.0
2,95,1,0,0,"('Arcturus', 'NNP')",NNP,Arcturus,arcturus,208,0.0016752935992282287
2,95,1,0,1,"('is', 'VBZ')",VBZ,is,is,2403,0.0016752935992282287
2,95,1,0,2,"('his', 'PRP$')",PRP$,his,his,2190,0.0016752935992282287
2,95,1,0,3,"('other', 'JJ')",JJ,other,other,3087,0.0016752935992282287
2,95,1,0,4,"('name', 'NN')",NN,name,name,2908,0.0016752935992282287
2,95,1,0,6,"('—', 'NN')",NN,—,,0,0.0016752935992282287
2,95,1,0,7,"('I', 'PRP')",PRP,I,i,2272,0.0016752935992282287
2,95,1,0,9,"('rather', 'RB')",RB,rather,rather,3531,0.0016752935992282287
2,95,1,0,10,"('call', 'VB')",VB,call,call,676,0.0016752935992282287
2,95,1,0,11,"('him', 'PRP')",PRP,him,him,2184,0.0016752935992282287
2,95,1,0,12,"('star', 'NN')",NN,star,star,4215,0.0016752935992282287
2,95,1,1,0,"('It', 'PRP')",PRP,It,it,2407,0.0016752935992282287
2,95,1,1,2,"('so', 'RB')",RB,so,so,4083,0.0016752935992282287
2,95,1,1,3,"('unkind', 'JJ')",JJ,unkind,unkind,4785,0.0016752935992282287
2,95,1,1,4,"('of', 'IN')",IN,of,of,3037,0.0016752935992282287
2,95,1,1,5,"('science', 'NN')",NN,science,science,3833,0.0016752935992282287
2,95,1,1,6,"('To', 'TO')",TO,To,to,4615,0.0016752935992282287
2,95,1,1,7,"('go', 'VB')",VB,go,go,1999,0.0016752935992282287
2,95,1,1,8,"('and', 'CC')",CC,and,and,146,0.0016752935992282287
2,95,1,1,9,"('interfere', 'VB')",VB,interfere,interfere,2374,0.0016752935992282287
2,95,2,0,0,"('I', 'PRP')",PRP,I,i,2272,0.0
2,95,2,0,1,"('pull', 'VBP')",VBP,pull,pull,3457,0.0
2,95,2,0,2,"('a', 'DT')",DT,a,a,1,0.0
2,95,2,0,3,"('flower', 'NN')",NN,flower,flower,1790,0.0
2,95,2,0,4,"('from', 'IN')",IN,from,from,1887,0.0
2,95,2,0,5,"('the', 'DT')",DT,the,the,4519,0.0
2,95,2,0,6,"('woods', 'NNS')",NNS,woods,woods,5071,0.0
2,95,2,0,8,"('—', 'VBP')",VBP,—,,0,0.0
2,95,2,0,9,"('A', 'DT')",DT,A,a,1,0.0
2,95,2,0,10,"('monster', 'NN')",NN,monster,monster,2848,0.0
2,95,2,0,11,"('with', 'IN')",IN,with,with,5047,0.0
2,95,2,0,12,"('a', 'DT')",DT,a,a,1,0.0
2,95,2,0,13,"('glass', 'NN')",NN,glass,glass,1985,0.0
2,95,2,0,14,"('Computes', 'VBZ')",VBZ,Computes,computes,920,0.0
2,95,2,0,15,"('the', 'DT')",DT,the,the,4519,0.0
2,95,2,0,16,"('stamens', 'NNS')",NNS,stamens,stamens,4210,0.0
2,95,2,0,17,"('in', 'IN')",IN,in,in,2309,0.0
2,95,2,0,18,"('a', 'DT')",DT,a,a,1,0.0
2,95,2,0,19,"('breath', 'NN')",NN,breath,breath,576,0.0
2,95,2,0,21,"('And', 'CC')",CC,And,and,146,0.0
2,95,2,0,22,"('has', 'VBZ')",VBZ,has,has,2107,0.0
2,95,2,0,23,"('her', 'PRP$')",PRP$,her,her,2164,0.0
2,95,2,0,24,"('in', 'IN')",IN,in,in,2309,0.0
2,95,2,0,25,"('a', 'DT')",DT,a,a,1,0.0
2,95,2,0,26,"('class', 'NN')",NN,class,class,846,0.0
2,95,3,0,0,"('Whereas', 'IN')",IN,Whereas,whereas,4987,0.0
2,95,3,0,1,"('I', 'PRP')",PRP,I,i,2272,0.0
2,95,3,0,2,"('took', 'VBD')",VBD,took,took,4635,0.0
2,95,3,0,3,"('the', 'DT')",DT,the,the,4519,0.0
2,95,3,0,4,"('butterfly', 'NN')",NN,butterfly,butterfly,666,0.0
2,95,3,0,5,"('Aforetime', 'NNP')",NNP,Aforetime,aforetime,78,0.0
2,95,3,0,6,"('in', 'IN')",IN,in,in,2309,0.0
2,95,3,0,7,"('my', 'PRP$')",PRP$,my,my,2900,0.0
2,95,3,0,8,"('hat', 'NN')",NN,hat,hat,2112,0.0
2,95,3,0,10,"('He', 'PRP')",PRP,He,he,2127,0.0
2,95,3,0,11,"('sits', 'VBZ')",VBZ,sits,sits,4030,0.0
2,95,3,0,12,"('erect', 'NN')",NN,erect,erect,1541,0.0
2,95,3,0,13,"('in', 'IN')",IN,in,in,2309,0.0
2,95,3,0,14,"('cabinets', 'NNS')",NNS,cabinets,cabinets,674,0.0
2,95,3,0,16,"('The', 'DT')",DT,The,the,4519,0.0
2,95,3,0,17,"('clover-bells', 'NNS')",NNS,clover-bells,cloverbells,871,0.0
2,95,3,0,18,"('forgot', 'NN')",NN,forgot,forgot,1838,0.0
2,95,4,0,0,"('What', 'WP')",WP,What,what,4978,0.0
2,95,4,0,1,"('once', 'NN')",NN,once,once,3052,0.0
2,95,4,0,2,"('was', 'VBD')",VBD,was,was,4933,0.0
2,95,4,0,3,"('heaven', 'VBN')",VBN,heaven,heaven,2141,0.0
2,95,4,0,5,"('is', 'VBZ')",VBZ,is,is,2403,0.0
2,95,4,0,6,"('zenith', 'RB')",RB,zenith,zenith,5128,0.0
2,95,4,0,7,"('now', 'RB')",RB,now,now,2995,0.0
2,95,4,1,0,"('Where', 'WRB')",WRB,Where,where,4986,0.0
2,95,4,1,1,"('I', 'PRP')",PRP,I,i,2272,0.0
2,95,4,1,2,"('proposed', 'VBD')",VBD,proposed,proposed,3438,0.0
2,95,4,1,3,"('to', 'TO')",TO,to,to,4615,0.0
2,95,4,1,4,"('go', 'VB')",VB,go,go,1999,0.0
2,95,4,1,5,"('When', 'WRB')",WRB,When,when,4985,0.0
2,95,4,1,6,"('time', 'NN')",NN,time,time,4597,0.0
2,95,4,1,8,"('brief', 'NN')",NN,brief,brief,594,0.0
2,95,4,1,9,"('masquerade', 'NN')",NN,masquerade,masquerade,2745,0.0
2,95,4,1,10,"('was', 'VBD')",VBD,was,was,4933,0.0
2,95,4,1,11,"('done', 'VBN')",VBN,done,done,1336,0.0
2,95,4,1,13,"('Is', 'NNP')",NNP,Is,is,2403,0.0
2,95,4,1,14,"('mapped', 'VBN')",VBN,mapped,mapped,2725,0.0
2,95,4,1,16,"('and', 'CC')",CC,and,and,146,0.0
2,95,4,1,17,"('charted', 'VBD')",VBD,charted,charted,785,0.0
2,95,4,1,18,"('too', 'RB')",RB,too,too,4634,0.0
2,95,5,0,0,"('What', 'WP')",WP,What,what,4978,0.0
2,95,5,0,1,"('if', 'IN')",IN,if,if,2277,0.0
2,95,5,0,2,"('the', 'DT')",DT,the,the,4519,0.0
2,95,5,0,3,"('poles', 'NNS')",NNS,poles,poles,3323,0.0
2,95,5,0,4,"('should', 'MD')",MD,should,should,3965,0.0
2,95,5,0,5,"('frisk', 'VB')",VB,frisk,frisk,1882,0.0
2,95,5,0,6,"('about', 'IN')",IN,about,about,11,0.0
2,95,5,0,7,"('And', 'CC')",CC,And,and,146,0.0
2,95,5,0,8,"('stand', 'VB')",VB,stand,stand,4211,0.0
